Season,SeasonStartYear,GameDate,GameId,GameState,Round,SeriesMatchup,SeriesGame,TeamAbbrev,TeamName,TeamCountry,IsHomeTeam,OpponentAbbrev,OpponentName,OpponentCountry,TeamPim,OpponentPim,TotalGamePim,PimSource
1981-1982,1981,1982-04-18,1981030243,OFF,2,4,3,LAK,Los Angeles Kings,USA,True,VAN,Vancouver Canucks,Canada,36,40,76,playerByGameStats sum
1981-1982,1981,1982-04-19,1981030214,OFF,2,1,4,BOS,Boston Bruins,USA,False,QUE,Quebec Nordiques,Canada,68,50,118,playerByGameStats sum
1981-1982,1981,1982-04-19,1981030214,OFF,2,1,4,QUE,Quebec Nordiques,Canada,True,BOS,Boston Bruins,USA,50,68,118,playerByGameStats sum
1981-1982,1981,1982-04-19,1981030244,OFF,2,4,4,VAN,Vancouver Canucks,Canada,False,LAK,Los Angeles Kings,USA,24,18,42,playerByGameStats sum
1981-1982,1981,1982-04-19,1981030244,OFF,2,4,4,LAK,Los Angeles Kings,USA,True,VAN,Vancouver Canucks,Canada,18,24,42,playerByGameStats sum
1981-1982,1981,1982-04-21,1981030215,OFF,2,1,5,QUE,Quebec Nordiques,Canada,False,BOS,Boston Bruins,USA,29,25,54,playerByGameStats sum
1981-1982,1981,1982-04-21,1981030215,OFF,2,1,5,BOS,Boston Bruins,USA,True,QUE,Quebec Nordiques,Canada,25,29,54,playerByGameStats sum
1981-1982,1981,1982-04-21,1981030245,OFF,2,4,5,LAK,Los Angeles Kings,USA,False,VAN,Vancouver Canucks,Canada,40,46,86,playerByGameStats sum
1981-1982,1981,1982-04-21,1981030245,OFF,2,4,5,VAN,Vancouver Canucks,Canada,True,LAK,Los Angeles Kings,USA,46,40,86,playerByGameStats sum
1981-1982,1981,1982-04-23,1981030216,OFF,2,1,6,BOS,Boston Bruins,USA,False,QUE,Quebec Nordiques,Canada,12,8,20,playerByGameStats sum
1981-1982,1981,1982-04-23,1981030216,OFF,2,1,6,QUE,Quebec Nordiques,Canada,True,BOS,Boston Bruins,USA,8,12,20,playerByGameStats sum
1981-1982,1981,1982-04-25,1981030217,OFF,2,1,7,QUE,Quebec Nordiques,Canada,False,BOS,Boston Bruins,USA,10,18,28,playerByGameStats sum
1981-1982,1981,1982-04-25,1981030217,OFF,2,1,7,BOS,Boston Bruins,USA,True,QUE,Quebec Nordiques,Canada,18,10,28,playerByGameStats sum
1981-1982,1981,1982-04-27,1981030311,OFF,3,1,1,QUE,Quebec Nordiques,Canada,False,NYI,New York Islanders,USA,22,22,44,playerByGameStats sum
1981-1982,1981,1982-04-27,1981030311,OFF,3,1,1,NYI,New York Islanders,USA,True,QUE,Quebec Nordiques,Canada,22,22,44,playerByGameStats sum
1981-1982,1981,1982-04-27,1981030321,OFF,3,2,1,VAN,Vancouver Canucks,Canada,False,CHI,Chicago Blackhawks,USA,23,23,46,playerByGameStats sum
1981-1982,1981,1982-04-27,1981030321,OFF,3,2,1,CHI,Chicago Blackhawks,USA,True,VAN,Vancouver Canucks,Canada,23,23,46,playerByGameStats sum
1981-1982,1981,1982-04-29,1981030312,OFF,3,1,2,QUE,Quebec Nordiques,Canada,False,NYI,New York Islanders,USA,17,13,30,playerByGameStats sum
1981-1982,1981,1982-04-29,1981030312,OFF,3,1,2,NYI,New York Islanders,USA,True,QUE,Quebec Nordiques,Canada,13,17,30,playerByGameStats sum
1981-1982,1981,1982-04-29,1981030322,OFF,3,2,2,VAN,Vancouver Canucks,Canada,False,CHI,Chicago Blackhawks,USA,104,80,184,playerByGameStats sum
1981-1982,1981,1982-04-29,1981030322,OFF,3,2,2,CHI,Chicago Blackhawks,USA,True,VAN,Vancouver Canucks,Canada,80,104,184,playerByGameStats sum
1981-1982,1981,1982-05-01,1981030313,OFF,3,1,3,NYI,New York Islanders,USA,False,QUE,Quebec Nordiques,Canada,29,23,52,playerByGameStats sum
1981-1982,1981,1982-05-01,1981030313,OFF,3,1,3,QUE,Quebec Nordiques,Canada,True,NYI,New York Islanders,USA,23,29,52,playerByGameStats sum
1981-1982,1981,1982-05-01,1981030323,OFF,3,2,3,CHI,Chicago Blackhawks,USA,False,VAN,Vancouver Canucks,Canada,33,19,52,playerByGameStats sum
1981-1982,1981,1982-05-01,1981030323,OFF,3,2,3,VAN,Vancouver Canucks,Canada,True,CHI,Chicago Blackhawks,USA,19,33,52,playerByGameStats sum
1981-1982,1981,1982-05-04,1981030314,OFF,3,1,4,NYI,New York Islanders,USA,False,QUE,Quebec Nordiques,Canada,6,4,10,playerByGameStats sum
1981-1982,1981,1982-05-04,1981030314,OFF,3,1,4,QUE,Quebec Nordiques,Canada,True,NYI,New York Islanders,USA,4,6,10,playerByGameStats sum
1981-1982,1981,1982-05-04,1981030324,OFF,3,2,4,CHI,Chicago Blackhawks,USA,False,VAN,Vancouver Canucks,Canada,47,45,92,playerByGameStats sum
1981-1982,1981,1982-05-04,1981030324,OFF,3,2,4,VAN,Vancouver Canucks,Canada,True,CHI,Chicago Blackhawks,USA,45,47,92,playerByGameStats sum
1981-1982,1981,1982-05-06,1981030325,OFF,3,2,5,VAN,Vancouver Canucks,Canada,False,CHI,Chicago Blackhawks,USA,92,90,182,playerByGameStats sum
1981-1982,1981,1982-05-06,1981030325,OFF,3,2,5,CHI,Chicago Blackhawks,USA,True,VAN,Vancouver Canucks,Canada,90,92,182,playerByGameStats sum
1981-1982,1981,1982-05-08,1981030411,OFF,4,1,1,VAN,Vancouver Canucks,Canada,False,NYI,New York Islanders,USA,70,60,130,playerByGameStats sum
1981-1982,1981,1982-05-08,1981030411,OFF,4,1,1,NYI,New York Islanders,USA,True,VAN,Vancouver Canucks,Canada,60,70,130,playerByGameStats sum
1981-1982,1981,1982-05-11,1981030412,OFF,4,1,2,VAN,Vancouver Canucks,Canada,False,NYI,New York Islanders,USA,46,50,96,playerByGameStats sum
1981-1982,1981,1982-05-11,1981030412,OFF,4,1,2,NYI,New York Islanders,USA,True,VAN,Vancouver Canucks,Canada,50,46,96,playerByGameStats sum
1981-1982,1981,1982-05-13,1981030413,OFF,4,1,3,NYI,New York Islanders,USA,False,VAN,Vancouver Canucks,Canada,16,16,32,playerByGameStats sum
1981-1982,1981,1982-05-13,1981030413,OFF,4,1,3,VAN,Vancouver Canucks,Canada,True,NYI,New York Islanders,USA,16,16,32,playerByGameStats sum
1981-1982,1981,1982-05-16,1981030414,OFF,4,1,4,NYI,New York Islanders,USA,False,VAN,Vancouver Canucks,Canada,10,16,26,playerByGameStats sum
1981-1982,1981,1982-05-16,1981030414,OFF,4,1,4,VAN,Vancouver Canucks,Canada,True,NYI,New York Islanders,USA,16,10,26,playerByGameStats sum
1982-1983,1982,1983-04-05,1982030111,OFF,1,1,1,QUE,Quebec Nordiques,Canada,False,BOS,Boston Bruins,USA,23,15,38,playerByGameStats sum
1982-1983,1982,1983-04-05,1982030111,OFF,1,1,1,BOS,Boston Bruins,USA,True,QUE,Quebec Nordiques,Canada,15,23,38,playerByGameStats sum
1982-1983,1982,1983-04-06,1982030121,OFF,1,2,1,BUF,Buffalo Sabres,USA,False,MTL,Montréal Canadiens,Canada,32,26,58,playerByGameStats sum
1982-1983,1982,1983-04-06,1982030121,OFF,1,2,1,MTL,Montréal Canadiens,Canada,True,BUF,Buffalo Sabres,USA,26,32,58,playerByGameStats sum
1982-1983,1982,1983-04-06,1982030161,OFF,1,6,1,TOR,Toronto Maple Leafs,Canada,False,MNS,Minnesota North Stars,USA,30,28,58,playerByGameStats sum
1982-1983,1982,1983-04-06,1982030161,OFF,1,6,1,MNS,Minnesota North Stars,USA,True,TOR,Toronto Maple Leafs,Canada,28,30,58,playerByGameStats sum
1982-1983,1982,1983-04-07,1982030112,OFF,1,1,2,QUE,Quebec Nordiques,Canada,False,BOS,Boston Bruins,USA,31,17,48,playerByGameStats sum
1982-1983,1982,1983-04-07,1982030112,OFF,1,1,2,BOS,Boston Bruins,USA,True,QUE,Quebec Nordiques,Canada,17,31,48,playerByGameStats sum
1982-1983,1982,1983-04-07,1982030122,OFF,1,2,2,BUF,Buffalo Sabres,USA,False,MTL,Montréal Canadiens,Canada,8,4,12,playerByGameStats sum
1982-1983,1982,1983-04-07,1982030122,OFF,1,2,2,MTL,Montréal Canadiens,Canada,True,BUF,Buffalo Sabres,USA,4,8,12,playerByGameStats sum
1982-1983,1982,1983-04-07,1982030162,OFF,1,6,2,TOR,Toronto Maple Leafs,Canada,False,MNS,Minnesota North Stars,USA,22,24,46,playerByGameStats sum
1982-1983,1982,1983-04-07,1982030162,OFF,1,6,2,MNS,Minnesota North Stars,USA,True,TOR,Toronto Maple Leafs,Canada,24,22,46,playerByGameStats sum
1982-1983,1982,1983-04-09,1982030113,OFF,1,1,3,BOS,Boston Bruins,USA,False,QUE,Quebec Nordiques,Canada,29,46,75,playerByGameStats sum
1982-1983,1982,1983-04-09,1982030113,OFF,1,1,3,QUE,Quebec Nordiques,Canada,True,BOS,Boston Bruins,USA,46,29,75,playerByGameStats sum
1982-1983,1982,1983-04-09,1982030123,OFF,1,2,3,MTL,Montréal Canadiens,Canada,False,BUF,Buffalo Sabres,USA,21,11,32,playerByGameStats sum
1982-1983,1982,1983-04-09,1982030123,OFF,1,2,3,BUF,Buffalo Sabres,USA,True,MTL,Montréal Canadiens,Canada,11,21,32,playerByGameStats sum
1982-1983,1982,1983-04-09,1982030163,OFF,1,6,3,MNS,Minnesota North Stars,USA,False,TOR,Toronto Maple Leafs,Canada,31,29,60,playerByGameStats sum
1982-1983,1982,1983-04-09,1982030163,OFF,1,6,3,TOR,Toronto Maple Leafs,Canada,True,MNS,Minnesota North Stars,USA,29,31,60,playerByGameStats sum
1982-1983,1982,1983-04-10,1982030114,OFF,1,1,4,BOS,Boston Bruins,USA,False,QUE,Quebec Nordiques,Canada,17,17,34,playerByGameStats sum
1982-1983,1982,1983-04-10,1982030114,OFF,1,1,4,QUE,Quebec Nordiques,Canada,True,BOS,Boston Bruins,USA,17,17,34,playerByGameStats sum
1982-1983,1982,1983-04-10,1982030164,OFF,1,6,4,MNS,Minnesota North Stars,USA,False,TOR,Toronto Maple Leafs,Canada,26,28,54,playerByGameStats sum
1982-1983,1982,1983-04-10,1982030164,OFF,1,6,4,TOR,Toronto Maple Leafs,Canada,True,MNS,Minnesota North Stars,USA,28,26,54,playerByGameStats sum
1982-1983,1982,1983-04-24,1982030321,OFF,3,2,1,CHI,Chicago Blackhawks,USA,False,EDM,Edmonton Oilers,Canada,20,15,35,playerByGameStats sum
1982-1983,1982,1983-04-24,1982030321,OFF,3,2,1,EDM,Edmonton Oilers,Canada,True,CHI,Chicago Blackhawks,USA,15,20,35,playerByGameStats sum
1982-1983,1982,1983-04-26,1982030322,OFF,3,2,2,CHI,Chicago Blackhawks,USA,False,EDM,Edmonton Oilers,Canada,4,6,10,playerByGameStats sum
1982-1983,1982,1983-04-26,1982030322,OFF,3,2,2,EDM,Edmonton Oilers,Canada,True,CHI,Chicago Blackhawks,USA,6,4,10,playerByGameStats sum
1982-1983,1982,1983-05-01,1982030323,OFF,3,2,3,EDM,Edmonton Oilers,Canada,False,CHI,Chicago Blackhawks,USA,13,9,22,playerByGameStats sum
1982-1983,1982,1983-05-01,1982030323,OFF,3,2,3,CHI,Chicago Blackhawks,USA,True,EDM,Edmonton Oilers,Canada,9,13,22,playerByGameStats sum
1982-1983,1982,1983-05-03,1982030324,OFF,3,2,4,EDM,Edmonton Oilers,Canada,False,CHI,Chicago Blackhawks,USA,15,12,27,playerByGameStats sum
1982-1983,1982,1983-05-03,1982030324,OFF,3,2,4,CHI,Chicago Blackhawks,USA,True,EDM,Edmonton Oilers,Canada,12,15,27,playerByGameStats sum
1982-1983,1982,1983-05-10,1982030411,OFF,4,1,1,NYI,New York Islanders,USA,False,EDM,Edmonton Oilers,Canada,18,12,30,playerByGameStats sum
