Season,SeasonStartYear,GameDate,GameId,GameState,Round,SeriesMatchup,SeriesGame,TeamAbbrev,TeamName,TeamCountry,IsHomeTeam,OpponentAbbrev,OpponentName,OpponentCountry,TeamPim,OpponentPim,TotalGamePim,PimSource
2022-2023,2022,2023-05-08,2022030243,OFF,2,4,3,VGK,Vegas Golden Knights,USA,False,EDM,Edmonton Oilers,Canada,6,10,16,playerByGameStats sum
2022-2023,2022,2023-05-08,2022030243,OFF,2,4,3,EDM,Edmonton Oilers,Canada,True,VGK,Vegas Golden Knights,USA,10,6,16,playerByGameStats sum
2022-2023,2022,2023-05-10,2022030214,OFF,2,1,4,TOR,Toronto Maple Leafs,Canada,False,FLA,Florida Panthers,USA,16,26,42,playerByGameStats sum
2022-2023,2022,2023-05-10,2022030214,OFF,2,1,4,FLA,Florida Panthers,USA,True,TOR,Toronto Maple Leafs,Canada,26,16,42,playerByGameStats sum
2022-2023,2022,2023-05-10,2022030244,OFF,2,4,4,VGK,Vegas Golden Knights,USA,False,EDM,Edmonton Oilers,Canada,62,47,109,playerByGameStats sum
2022-2023,2022,2023-05-10,2022030244,OFF,2,4,4,EDM,Edmonton Oilers,Canada,True,VGK,Vegas Golden Knights,USA,47,62,109,playerByGameStats sum
2022-2023,2022,2023-05-12,2022030215,OFF,2,1,5,FLA,Florida Panthers,USA,False,TOR,Toronto Maple Leafs,Canada,4,4,8,playerByGameStats sum
2022-2023,2022,2023-05-12,2022030215,OFF,2,1,5,TOR,Toronto Maple Leafs,Canada,True,FLA,Florida Panthers,USA,4,4,8,playerByGameStats sum
2022-2023,2022,2023-05-12,2022030245,OFF,2,4,5,EDM,Edmonton Oilers,Canada,False,VGK,Vegas Golden Knights,USA,12,21,33,playerByGameStats sum
2022-2023,2022,2023-05-12,2022030245,OFF,2,4,5,VGK,Vegas Golden Knights,USA,True,EDM,Edmonton Oilers,Canada,21,12,33,playerByGameStats sum
2022-2023,2022,2023-05-14,2022030246,OFF,2,4,6,VGK,Vegas Golden Knights,USA,False,EDM,Edmonton Oilers,Canada,4,4,8,playerByGameStats sum
2022-2023,2022,2023-05-14,2022030246,OFF,2,4,6,EDM,Edmonton Oilers,Canada,True,VGK,Vegas Golden Knights,USA,4,4,8,playerByGameStats sum
2023-2024,2023,2024-04-20,2023030121,OFF,1,2,1,TOR,Toronto Maple Leafs,Canada,False,BOS,Boston Bruins,USA,12,8,20,playerByGameStats sum
2023-2024,2023,2024-04-20,2023030121,OFF,1,2,1,BOS,Boston Bruins,USA,True,TOR,Toronto Maple Leafs,Canada,8,12,20,playerByGameStats sum
2023-2024,2023,2024-04-21,2023030161,OFF,1,6,1,COL,Colorado Avalanche,USA,False,WPG,Winnipeg Jets,Canada,6,6,12,playerByGameStats sum
2023-2024,2023,2024-04-21,2023030161,OFF,1,6,1,WPG,Winnipeg Jets,Canada,True,COL,Colorado Avalanche,USA,6,6,12,playerByGameStats sum
2023-2024,2023,2024-04-21,2023030171,OFF,1,7,1,NSH,Nashville Predators,USA,False,VAN,Vancouver Canucks,Canada,4,8,12,playerByGameStats sum
2023-2024,2023,2024-04-21,2023030171,OFF,1,7,1,VAN,Vancouver Canucks,Canada,True,NSH,Nashville Predators,USA,8,4,12,playerByGameStats sum
2023-2024,2023,2024-04-22,2023030122,OFF,1,2,2,TOR,Toronto Maple Leafs,Canada,False,BOS,Boston Bruins,USA,10,6,16,playerByGameStats sum
2023-2024,2023,2024-04-22,2023030122,OFF,1,2,2,BOS,Boston Bruins,USA,True,TOR,Toronto Maple Leafs,Canada,6,10,16,playerByGameStats sum
2023-2024,2023,2024-04-22,2023030181,OFF,1,8,1,LAK,Los Angeles Kings,USA,False,EDM,Edmonton Oilers,Canada,8,4,12,playerByGameStats sum
2023-2024,2023,2024-04-22,2023030181,OFF,1,8,1,EDM,Edmonton Oilers,Canada,True,LAK,Los Angeles Kings,USA,4,8,12,playerByGameStats sum
2023-2024,2023,2024-04-23,2023030162,OFF,1,6,2,COL,Colorado Avalanche,USA,False,WPG,Winnipeg Jets,Canada,10,10,20,playerByGameStats sum
2023-2024,2023,2024-04-23,2023030162,OFF,1,6,2,WPG,Winnipeg Jets,Canada,True,COL,Colorado Avalanche,USA,10,10,20,playerByGameStats sum
2023-2024,2023,2024-04-23,2023030172,OFF,1,7,2,NSH,Nashville Predators,USA,False,VAN,Vancouver Canucks,Canada,6,8,14,playerByGameStats sum
2023-2024,2023,2024-04-23,2023030172,OFF,1,7,2,VAN,Vancouver Canucks,Canada,True,NSH,Nashville Predators,USA,8,6,14,playerByGameStats sum
2023-2024,2023,2024-04-24,2023030123,OFF,1,2,3,BOS,Boston Bruins,USA,False,TOR,Toronto Maple Leafs,Canada,10,6,16,playerByGameStats sum
2023-2024,2023,2024-04-24,2023030123,OFF,1,2,3,TOR,Toronto Maple Leafs,Canada,True,BOS,Boston Bruins,USA,6,10,16,playerByGameStats sum
2023-2024,2023,2024-04-24,2023030182,OFF,1,8,2,LAK,Los Angeles Kings,USA,False,EDM,Edmonton Oilers,Canada,6,6,12,playerByGameStats sum
2023-2024,2023,2024-04-24,2023030182,OFF,1,8,2,EDM,Edmonton Oilers,Canada,True,LAK,Los Angeles Kings,USA,6,6,12,playerByGameStats sum
2023-2024,2023,2024-04-26,2023030163,OFF,1,6,3,WPG,Winnipeg Jets,Canada,False,COL,Colorado Avalanche,USA,23,15,38,playerByGameStats sum
2023-2024,2023,2024-04-26,2023030163,OFF,1,6,3,COL,Colorado Avalanche,USA,True,WPG,Winnipeg Jets,Canada,15,23,38,playerByGameStats sum
2023-2024,2023,2024-04-26,2023030173,OFF,1,7,3,VAN,Vancouver Canucks,Canada,False,NSH,Nashville Predators,USA,14,10,24,playerByGameStats sum
2023-2024,2023,2024-04-26,2023030173,OFF,1,7,3,NSH,Nashville Predators,USA,True,VAN,Vancouver Canucks,Canada,10,14,24,playerByGameStats sum
2023-2024,2023,2024-04-26,2023030183,OFF,1,8,3,EDM,Edmonton Oilers,Canada,False,LAK,Los Angeles Kings,USA,45,47,92,playerByGameStats sum
2023-2024,2023,2024-04-26,2023030183,OFF,1,8,3,LAK,Los Angeles Kings,USA,True,EDM,Edmonton Oilers,Canada,47,45,92,playerByGameStats sum
2023-2024,2023,2024-04-27,2023030124,OFF,1,2,4,BOS,Boston Bruins,USA,False,TOR,Toronto Maple Leafs,Canada,6,8,14,playerByGameStats sum
2023-2024,2023,2024-04-27,2023030124,OFF,1,2,4,TOR,Toronto Maple Leafs,Canada,True,BOS,Boston Bruins,USA,8,6,14,playerByGameStats sum
2023-2024,2023,2024-04-28,2023030164,OFF,1,6,4,WPG,Winnipeg Jets,Canada,False,COL,Colorado Avalanche,USA,8,6,14,playerByGameStats sum
2023-2024,2023,2024-04-28,2023030164,OFF,1,6,4,COL,Colorado Avalanche,USA,True,WPG,Winnipeg Jets,Canada,6,8,14,playerByGameStats sum
2023-2024,2023,2024-04-28,2023030174,OFF,1,7,4,VAN,Vancouver Canucks,Canada,False,NSH,Nashville Predators,USA,6,6,12,playerByGameStats sum
2023-2024,2023,2024-04-28,2023030174,OFF,1,7,4,NSH,Nashville Predators,USA,True,VAN,Vancouver Canucks,Canada,6,6,12,playerByGameStats sum
2023-2024,2023,2024-04-28,2023030184,OFF,1,8,4,EDM,Edmonton Oilers,Canada,False,LAK,Los Angeles Kings,USA,2,2,4,playerByGameStats sum
2023-2024,2023,2024-04-28,2023030184,OFF,1,8,4,LAK,Los Angeles Kings,USA,True,EDM,Edmonton Oilers,Canada,2,2,4,playerByGameStats sum
2023-2024,2023,2024-04-30,2023030125,OFF,1,2,5,TOR,Toronto Maple Leafs,Canada,False,BOS,Boston Bruins,USA,6,10,16,playerByGameStats sum
2023-2024,2023,2024-04-30,2023030125,OFF,1,2,5,BOS,Boston Bruins,USA,True,TOR,Toronto Maple Leafs,Canada,10,6,16,playerByGameStats sum
2023-2024,2023,2024-04-30,2023030165,OFF,1,6,5,COL,Colorado Avalanche,USA,False,WPG,Winnipeg Jets,Canada,4,2,6,playerByGameStats sum
2023-2024,2023,2024-04-30,2023030165,OFF,1,6,5,WPG,Winnipeg Jets,Canada,True,COL,Colorado Avalanche,USA,2,4,6,playerByGameStats sum
2023-2024,2023,2024-04-30,2023030175,OFF,1,7,5,NSH,Nashville Predators,USA,False,VAN,Vancouver Canucks,Canada,4,8,12,playerByGameStats sum
2023-2024,2023,2024-04-30,2023030175,OFF,1,7,5,VAN,Vancouver Canucks,Canada,True,NSH,Nashville Predators,USA,8,4,12,playerByGameStats sum
2023-2024,2023,2024-05-01,2023030185,OFF,1,8,5,LAK,Los Angeles Kings,USA,False,EDM,Edmonton Oilers,Canada,12,4,16,playerByGameStats sum
2023-2024,2023,2024-05-01,2023030185,OFF,1,8,5,EDM,Edmonton Oilers,Canada,True,LAK,Los Angeles Kings,USA,4,12,16,playerByGameStats sum
2023-2024,2023,2024-05-02,2023030126,OFF,1,2,6,BOS,Boston Bruins,USA,False,TOR,Toronto Maple Leafs,Canada,6,2,8,playerByGameStats sum
2023-2024,2023,2024-05-02,2023030126,OFF,1,2,6,TOR,Toronto Maple Leafs,Canada,True,BOS,Boston Bruins,USA,2,6,8,playerByGameStats sum
2023-2024,2023,2024-05-03,2023030176,OFF,1,7,6,VAN,Vancouver Canucks,Canada,False,NSH,Nashville Predators,USA,8,2,10,playerByGameStats sum
2023-2024,2023,2024-05-03,2023030176,OFF,1,7,6,NSH,Nashville Predators,USA,True,VAN,Vancouver Canucks,Canada,2,8,10,playerByGameStats sum
2023-2024,2023,2024-05-04,2023030127,OFF,1,2,7,TOR,Toronto Maple Leafs,Canada,False,BOS,Boston Bruins,USA,4,2,6,playerByGameStats sum
2023-2024,2023,2024-05-04,2023030127,OFF,1,2,7,BOS,Boston Bruins,USA,True,TOR,Toronto Maple Leafs,Canada,2,4,6,playerByGameStats sum
2023-2024,2023,2024-05-23,2023030321,OFF,3,2,1,EDM,Edmonton Oilers,Canada,False,DAL,Dallas Stars,USA,10,0,10,playerByGameStats sum
2023-2024,2023,2024-05-23,2023030321,OFF,3,2,1,DAL,Dallas Stars,USA,True,EDM,Edmonton Oilers,Canada,0,10,10,playerByGameStats sum
2023-2024,2023,2024-05-25,2023030322,OFF,3,2,2,EDM,Edmonton Oilers,Canada,False,DAL,Dallas Stars,USA,4,4,8,playerByGameStats sum
2023-2024,2023,2024-05-25,2023030322,OFF,3,2,2,DAL,Dallas Stars,USA,True,EDM,Edmonton Oilers,Canada,4,4,8,playerByGameStats sum
2023-2024,2023,2024-05-27,2023030323,OFF,3,2,3,DAL,Dallas Stars,USA,False,EDM,Edmonton Oilers,Canada,6,4,10,playerByGameStats sum
2023-2024,2023,2024-05-27,2023030323,OFF,3,2,3,EDM,Edmonton Oilers,Canada,True,DAL,Dallas Stars,USA,4,6,10,playerByGameStats sum
2023-2024,2023,2024-05-29,2023030324,OFF,3,2,4,DAL,Dallas Stars,USA,False,EDM,Edmonton Oilers,Canada,2,4,6,playerByGameStats sum
2023-2024,2023,2024-05-29,2023030324,OFF,3,2,4,EDM,Edmonton Oilers,Canada,True,DAL,Dallas Stars,USA,4,2,6,playerByGameStats sum
2023-2024,2023,2024-05-31,2023030325,OFF,3,2,5,EDM,Edmonton Oilers,Canada,False,DAL,Dallas Stars,USA,2,6,8,playerByGameStats sum
2023-2024,2023,2024-05-31,2023030325,OFF,3,2,5,DAL,Dallas Stars,USA,True,EDM,Edmonton Oilers,Canada,6,2,8,playerByGameStats sum
2023-2024,2023,2024-06-02,2023030326,OFF,3,2,6,DAL,Dallas Stars,USA,False,EDM,Edmonton Oilers,Canada,4,4,8,playerByGameStats sum
2023-2024,2023,2024-06-02,2023030326,OFF,3,2,6,EDM,Edmonton Oilers,Canada,True,DAL,Dallas Stars,USA,4,4,8,playerByGameStats sum
2023-2024,2023,2024-06-08,2023030411,OFF,4,1,1,EDM,Edmonton Oilers,Canada,False,FLA,Florida Panthers,USA,8,10,18,playerByGameStats sum
2023-2024,2023,2024-06-08,2023030411,OFF,4,1,1,FLA,Florida Panthers,USA,True,EDM,Edmonton Oilers,Canada,10,8,18,playerByGameStats sum
2023-2024,2023,2024-06-10,2023030412,OFF,4,1,2,EDM,Edmonton Oilers,Canada,False,FLA,Florida Panthers,USA,45,12,57,playerByGameStats sum
2023-2024,2023,2024-06-10,2023030412,OFF,4,1,2,FLA,Florida Panthers,USA,True,EDM,Edmonton Oilers,Canada,12,45,57,playerByGameStats sum
2023-2024,2023,2024-06-13,2023030413,OFF,4,1,3,FLA,Florida Panthers,USA,False,EDM,Edmonton Oilers,Canada,10,6,16,playerByGameStats sum
2023-2024,2023,2024-06-13,2023030413,OFF,4,1,3,EDM,Edmonton Oilers,Canada,True,FLA,Florida Panthers,USA,6,10,16,playerByGameStats sum
2023-2024,2023,2024-06-15,2023030414,OFF,4,1,4,FLA,Florida Panthers,USA,False,EDM,Edmonton Oilers,Canada,10,8,18,playerByGameStats sum
2023-2024,2023,2024-06-15,2023030414,OFF,4,1,4,EDM,Edmonton Oilers,Canada,True,FLA,Florida Panthers,USA,8,10,18,playerByGameStats sum
2023-2024,2023,2024-06-18,2023030415,OFF,4,1,5,EDM,Edmonton Oilers,Canada,False,FLA,Florida Panthers,USA,8,12,20,playerByGameStats sum
2023-2024,2023,2024-06-18,2023030415,OFF,4,1,5,FLA,Florida Panthers,USA,True,EDM,Edmonton Oilers,Canada,12,8,20,playerByGameStats sum
2023-2024,2023,2024-06-21,2023030416,OFF,4,1,6,FLA,Florida Panthers,USA,False,EDM,Edmonton Oilers,Canada,16,18,34,playerByGameStats sum
2023-2024,2023,2024-06-21,2023030416,OFF,4,1,6,EDM,Edmonton Oilers,Canada,True,FLA,Florida Panthers,USA,18,16,34,playerByGameStats sum
2023-2024,2023,2024-06-24,2023030417,OFF,4,1,7,EDM,Edmonton Oilers,Canada,False,FLA,Florida Panthers,USA,4,2,6,playerByGameStats sum
2023-2024,2023,2024-06-24,2023030417,OFF,4,1,7,FLA,Florida Panthers,USA,True,EDM,Edmonton Oilers,Canada,2,4,6,playerByGameStats sum
2024-2025,2024,2025-04-19,2024030151,OFF,1,5,1,STL,St. Louis Blues,USA,False,WPG,Winnipeg Jets,Canada,58,56,114,playerByGameStats sum
2024-2025,2024,2025-04-19,2024030151,OFF,1,5,1,WPG,Winnipeg Jets,Canada,True,STL,St. Louis Blues,USA,56,58,114,playerByGameStats sum
2024-2025,2024,2025-04-21,2024030131,OFF,1,3,1,MTL,Montréal Canadiens,Canada,False,WSH,Washington Capitals,USA,8,8,16,playerByGameStats sum
2024-2025,2024,2025-04-21,2024030131,OFF,1,3,1,WSH,Washington Capitals,USA,True,MTL,Montréal Canadiens,Canada,8,8,16,playerByGameStats sum
2024-2025,2024,2025-04-21,2024030152,OFF,1,5,2,STL,St. Louis Blues,USA,False,WPG,Winnipeg Jets,Canada,4,8,12,playerByGameStats sum
2024-2025,2024,2025-04-21,2024030152,OFF,1,5,2,WPG,Winnipeg Jets,Canada,True,STL,St. Louis Blues,USA,8,4,12,playerByGameStats sum
2024-2025,2024,2025-04-21,2024030181,OFF,1,8,1,EDM,Edmonton Oilers,Canada,False,LAK,Los Angeles Kings,USA,8,4,12,playerByGameStats sum
2024-2025,2024,2025-04-21,2024030181,OFF,1,8,1,LAK,Los Angeles Kings,USA,True,EDM,Edmonton Oilers,Canada,4,8,12,playerByGameStats sum
2024-2025,2024,2025-04-23,2024030132,OFF,1,3,2,MTL,Montréal Canadiens,Canada,False,WSH,Washington Capitals,USA,6,8,14,playerByGameStats sum
2024-2025,2024,2025-04-23,2024030132,OFF,1,3,2,WSH,Washington Capitals,USA,True,MTL,Montréal Canadiens,Canada,8,6,14,playerByGameStats sum
2024-2025,2024,2025-04-23,2024030182,OFF,1,8,2,EDM,Edmonton Oilers,Canada,False,LAK,Los Angeles Kings,USA,20,6,26,playerByGameStats sum
2024-2025,2024,2025-04-23,2024030182,OFF,1,8,2,LAK,Los Angeles Kings,USA,True,EDM,Edmonton Oilers,Canada,6,20,26,playerByGameStats sum
2024-2025,2024,2025-04-24,2024030153,OFF,1,5,3,WPG,Winnipeg Jets,Canada,False,STL,St. Louis Blues,USA,40,22,62,playerByGameStats sum
2024-2025,2024,2025-04-24,2024030153,OFF,1,5,3,STL,St. Louis Blues,USA,True,WPG,Winnipeg Jets,Canada,22,40,62,playerByGameStats sum
2024-2025,2024,2025-04-25,2024030133,OFF,1,3,3,WSH,Washington Capitals,USA,False,MTL,Montréal Canadiens,Canada,24,18,42,playerByGameStats sum
2024-2025,2024,2025-04-25,2024030133,OFF,1,3,3,MTL,Montréal Canadiens,Canada,True,WSH,Washington Capitals,USA,18,24,42,playerByGameStats sum
2024-2025,2024,2025-04-25,2024030183,OFF,1,8,3,LAK,Los Angeles Kings,USA,False,EDM,Edmonton Oilers,Canada,4,6,10,playerByGameStats sum
2024-2025,2024,2025-04-25,2024030183,OFF,1,8,3,EDM,Edmonton Oilers,Canada,True,LAK,Los Angeles Kings,USA,6,4,10,playerByGameStats sum
2024-2025,2024,2025-04-27,2024030134,OFF,1,3,4,WSH,Washington Capitals,USA,False,MTL,Montréal Canadiens,Canada,10,12,22,playerByGameStats sum
2024-2025,2024,2025-04-27,2024030134,OFF,1,3,4,MTL,Montréal Canadiens,Canada,True,WSH,Washington Capitals,USA,12,10,22,playerByGameStats sum
2024-2025,2024,2025-04-27,2024030154,OFF,1,5,4,WPG,Winnipeg Jets,Canada,False,STL,St. Louis Blues,USA,36,24,60,playerByGameStats sum
2024-2025,2024,2025-04-27,2024030154,OFF,1,5,4,STL,St. Louis Blues,USA,True,WPG,Winnipeg Jets,Canada,24,36,60,playerByGameStats sum
2024-2025,2024,2025-04-27,2024030184,OFF,1,8,4,LAK,Los Angeles Kings,USA,False,EDM,Edmonton Oilers,Canada,6,6,12,playerByGameStats sum
2024-2025,2024,2025-04-27,2024030184,OFF,1,8,4,EDM,Edmonton Oilers,Canada,True,LAK,Los Angeles Kings,USA,6,6,12,playerByGameStats sum
2024-2025,2024,2025-04-29,2024030185,OFF,1,8,5,EDM,Edmonton Oilers,Canada,False,LAK,Los Angeles Kings,USA,6,4,10,playerByGameStats sum
2024-2025,2024,2025-04-29,2024030185,OFF,1,8,5,LAK,Los Angeles Kings,USA,True,EDM,Edmonton Oilers,Canada,4,6,10,playerByGameStats sum
2024-2025,2024,2025-04-30,2024030135,OFF,1,3,5,MTL,Montréal Canadiens,Canada,False,WSH,Washington Capitals,USA,6,4,10,playerByGameStats sum
2024-2025,2024,2025-04-30,2024030135,OFF,1,3,5,WSH,Washington Capitals,USA,True,MTL,Montréal Canadiens,Canada,4,6,10,playerByGameStats sum
2024-2025,2024,2025-04-30,2024030155,OFF,1,5,5,STL,St. Louis Blues,USA,False,WPG,Winnipeg Jets,Canada,10,8,18,playerByGameStats sum
2024-2025,2024,2025-04-30,2024030155,OFF,1,5,5,WPG,Winnipeg Jets,Canada,True,STL,St. Louis Blues,USA,8,10,18,playerByGameStats sum
2024-2025,2024,2025-05-01,2024030186,OFF,1,8,6,LAK,Los Angeles Kings,USA,False,EDM,Edmonton Oilers,Canada,2,4,6,playerByGameStats sum
2024-2025,2024,2025-05-01,2024030186,OFF,1,8,6,EDM,Edmonton Oilers,Canada,True,LAK,Los Angeles Kings,USA,4,2,6,playerByGameStats sum
2024-2025,2024,2025-05-02,2024030156,OFF,1,5,6,WPG,Winnipeg Jets,Canada,False,STL,St. Louis Blues,USA,30,30,60,playerByGameStats sum
2024-2025,2024,2025-05-02,2024030156,OFF,1,5,6,STL,St. Louis Blues,USA,True,WPG,Winnipeg Jets,Canada,30,30,60,playerByGameStats sum
2024-2025,2024,2025-05-04,2024030157,OFF,1,5,7,STL,St. Louis Blues,USA,False,WPG,Winnipeg Jets,Canada,4,2,6,playerByGameStats sum
2024-2025,2024,2025-05-04,2024030157,OFF,1,5,7,WPG,Winnipeg Jets,Canada,True,STL,St. Louis Blues,USA,2,4,6,playerByGameStats sum
2024-2025,2024,2025-05-05,2024030211,OFF,2,1,1,FLA,Florida Panthers,USA,False,TOR,Toronto Maple Leafs,Canada,10,4,14,playerByGameStats sum
2024-2025,2024,2025-05-05,2024030211,OFF,2,1,1,TOR,Toronto Maple Leafs,Canada,True,FLA,Florida Panthers,USA,4,10,14,playerByGameStats sum
2024-2025,2024,2025-05-06,2024030241,OFF,2,4,1,EDM,Edmonton Oilers,Canada,False,VGK,Vegas Golden Knights,USA,6,4,10,playerByGameStats sum
2024-2025,2024,2025-05-06,2024030241,OFF,2,4,1,VGK,Vegas Golden Knights,USA,True,EDM,Edmonton Oilers,Canada,4,6,10,playerByGameStats sum
2024-2025,2024,2025-05-07,2024030212,OFF,2,1,2,FLA,Florida Panthers,USA,False,TOR,Toronto Maple Leafs,Canada,10,8,18,playerByGameStats sum
2024-2025,2024,2025-05-07,2024030212,OFF,2,1,2,TOR,Toronto Maple Leafs,Canada,True,FLA,Florida Panthers,USA,8,10,18,playerByGameStats sum
2024-2025,2024,2025-05-07,2024030231,OFF,2,3,1,DAL,Dallas Stars,USA,False,WPG,Winnipeg Jets,Canada,10,6,16,playerByGameStats sum
2024-2025,2024,2025-05-07,2024030231,OFF,2,3,1,WPG,Winnipeg Jets,Canada,True,DAL,Dallas Stars,USA,6,10,16,playerByGameStats sum
2024-2025,2024,2025-05-08,2024030242,OFF,2,4,2,EDM,Edmonton Oilers,Canada,False,VGK,Vegas Golden Knights,USA,10,21,31,playerByGameStats sum
2024-2025,2024,2025-05-08,2024030242,OFF,2,4,2,VGK,Vegas Golden Knights,USA,True,EDM,Edmonton Oilers,Canada,21,10,31,playerByGameStats sum
2024-2025,2024,2025-05-09,2024030213,OFF,2,1,3,TOR,Toronto Maple Leafs,Canada,False,FLA,Florida Panthers,USA,6,8,14,playerByGameStats sum
2024-2025,2024,2025-05-09,2024030213,OFF,2,1,3,FLA,Florida Panthers,USA,True,TOR,Toronto Maple Leafs,Canada,8,6,14,playerByGameStats sum
2024-2025,2024,2025-05-09,2024030232,OFF,2,3,2,DAL,Dallas Stars,USA,False,WPG,Winnipeg Jets,Canada,16,12,28,playerByGameStats sum
2024-2025,2024,2025-05-09,2024030232,OFF,2,3,2,WPG,Winnipeg Jets,Canada,True,DAL,Dallas Stars,USA,12,16,28,playerByGameStats sum
2024-2025,2024,2025-05-10,2024030243,OFF,2,4,3,VGK,Vegas Golden Knights,USA,False,EDM,Edmonton Oilers,Canada,4,4,8,playerByGameStats sum
2024-2025,2024,2025-05-10,2024030243,OFF,2,4,3,EDM,Edmonton Oilers,Canada,True,VGK,Vegas Golden Knights,USA,4,4,8,playerByGameStats sum
2024-2025,2024,2025-05-11,2024030214,OFF,2,1,4,TOR,Toronto Maple Leafs,Canada,False,FLA,Florida Panthers,USA,27,26,53,playerByGameStats sum
2024-2025,2024,2025-05-11,2024030214,OFF,2,1,4,FLA,Florida Panthers,USA,True,TOR,Toronto Maple Leafs,Canada,26,27,53,playerByGameStats sum
2024-2025,2024,2025-05-11,2024030233,OFF,2,3,3,WPG,Winnipeg Jets,Canada,False,DAL,Dallas Stars,USA,4,8,12,playerByGameStats sum
2024-2025,2024,2025-05-11,2024030233,OFF,2,3,3,DAL,Dallas Stars,USA,True,WPG,Winnipeg Jets,Canada,8,4,12,playerByGameStats sum
2024-2025,2024,2025-05-12,2024030244,OFF,2,4,4,VGK,Vegas Golden Knights,USA,False,EDM,Edmonton Oilers,Canada,11,13,24,playerByGameStats sum
2024-2025,2024,2025-05-12,2024030244,OFF,2,4,4,EDM,Edmonton Oilers,Canada,True,VGK,Vegas Golden Knights,USA,13,11,24,playerByGameStats sum
2024-2025,2024,2025-05-13,2024030234,OFF,2,3,4,WPG,Winnipeg Jets,Canada,False,DAL,Dallas Stars,USA,8,6,14,playerByGameStats sum
2024-2025,2024,2025-05-13,2024030234,OFF,2,3,4,DAL,Dallas Stars,USA,True,WPG,Winnipeg Jets,Canada,6,8,14,playerByGameStats sum
2024-2025,2024,2025-05-14,2024030215,OFF,2,1,5,FLA,Florida Panthers,USA,False,TOR,Toronto Maple Leafs,Canada,40,30,70,playerByGameStats sum
2024-2025,2024,2025-05-14,2024030215,OFF,2,1,5,TOR,Toronto Maple Leafs,Canada,True,FLA,Florida Panthers,USA,30,40,70,playerByGameStats sum
2024-2025,2024,2025-05-14,2024030245,OFF,2,4,5,EDM,Edmonton Oilers,Canada,False,VGK,Vegas Golden Knights,USA,2,4,6,playerByGameStats sum
2024-2025,2024,2025-05-14,2024030245,OFF,2,4,5,VGK,Vegas Golden Knights,USA,True,EDM,Edmonton Oilers,Canada,4,2,6,playerByGameStats sum
2024-2025,2024,2025-05-15,2024030235,OFF,2,3,5,DAL,Dallas Stars,USA,False,WPG,Winnipeg Jets,Canada,26,24,50,playerByGameStats sum
2024-2025,2024,2025-05-15,2024030235,OFF,2,3,5,WPG,Winnipeg Jets,Canada,True,DAL,Dallas Stars,USA,24,26,50,playerByGameStats sum
2024-2025,2024,2025-05-16,2024030216,OFF,2,1,6,TOR,Toronto Maple Leafs,Canada,False,FLA,Florida Panthers,USA,8,4,12,playerByGameStats sum
2024-2025,2024,2025-05-16,2024030216,OFF,2,1,6,FLA,Florida Panthers,USA,True,TOR,Toronto Maple Leafs,Canada,4,8,12,playerByGameStats sum
2024-2025,2024,2025-05-17,2024030236,OFF,2,3,6,WPG,Winnipeg Jets,Canada,False,DAL,Dallas Stars,USA,2,0,2,playerByGameStats sum
2024-2025,2024,2025-05-17,2024030236,OFF,2,3,6,DAL,Dallas Stars,USA,True,WPG,Winnipeg Jets,Canada,0,2,2,playerByGameStats sum
2024-2025,2024,2025-05-18,2024030217,OFF,2,1,7,FLA,Florida Panthers,USA,False,TOR,Toronto Maple Leafs,Canada,0,0,0,playerByGameStats sum
2024-2025,2024,2025-05-18,2024030217,OFF,2,1,7,TOR,Toronto Maple Leafs,Canada,True,FLA,Florida Panthers,USA,0,0,0,playerByGameStats sum
2024-2025,2024,2025-05-21,2024030321,OFF,3,2,1,EDM,Edmonton Oilers,Canada,False,DAL,Dallas Stars,USA,14,12,26,playerByGameStats sum
2024-2025,2024,2025-05-21,2024030321,OFF,3,2,1,DAL,Dallas Stars,USA,True,EDM,Edmonton Oilers,Canada,12,14,26,playerByGameStats sum
2024-2025,2024,2025-05-23,2024030322,OFF,3,2,2,EDM,Edmonton Oilers,Canada,False,DAL,Dallas Stars,USA,6,12,18,playerByGameStats sum
2024-2025,2024,2025-05-23,2024030322,OFF,3,2,2,DAL,Dallas Stars,USA,True,EDM,Edmonton Oilers,Canada,12,6,18,playerByGameStats sum
2024-2025,2024,2025-05-25,2024030323,OFF,3,2,3,DAL,Dallas Stars,USA,False,EDM,Edmonton Oilers,Canada,8,6,14,playerByGameStats sum
2024-2025,2024,2025-05-25,2024030323,OFF,3,2,3,EDM,Edmonton Oilers,Canada,True,DAL,Dallas Stars,USA,6,8,14,playerByGameStats sum
2024-2025,2024,2025-05-27,2024030324,OFF,3,2,4,DAL,Dallas Stars,USA,False,EDM,Edmonton Oilers,Canada,6,8,14,playerByGameStats sum
2024-2025,2024,2025-05-27,2024030324,OFF,3,2,4,EDM,Edmonton Oilers,Canada,True,DAL,Dallas Stars,USA,8,6,14,playerByGameStats sum
2024-2025,2024,2025-05-29,2024030325,OFF,3,2,5,EDM,Edmonton Oilers,Canada,False,DAL,Dallas Stars,USA,4,4,8,playerByGameStats sum
2024-2025,2024,2025-05-29,2024030325,OFF,3,2,5,DAL,Dallas Stars,USA,True,EDM,Edmonton Oilers,Canada,4,4,8,playerByGameStats sum
2024-2025,2024,2025-06-04,2024030411,OFF,4,1,1,FLA,Florida Panthers,USA,False,EDM,Edmonton Oilers,Canada,8,4,12,playerByGameStats sum
